BaitID	Domain	Level	Target	RegionOffset	BaitOffset	Tm	Gene	GeneOffset	Method	Source
VG013-028-1	Virus	Genus	Gammaherpesvirinae	14189	0	84.71	gM	495	Pseudo-Organism	Target
VG013-028-2	Virus	Genus	Gammaherpesvirinae	14189	5	84.71	gM	500	Pseudo-Organism	Target
VG013-028-3	Virus	Genus	Gammaherpesvirinae	14189	10	84.71	gM	505	Pseudo-Organism	Target
VG013-028-4	Virus	Genus	Gammaherpesvirinae	14189	15	84.71	gM	510	Pseudo-Organism	Target
VG013-028-5	Virus	Genus	Gammaherpesvirinae	14189	20	84.71	gM	515	Pseudo-Organism	Target
VG013-029-1	Virus	Genus	Gammaherpesvirinae	12888	0	83.81	BILF2	492	Pseudo-Organism	Target
VG013-029-2	Virus	Genus	Gammaherpesvirinae	12888	5	83.81	BILF2	497	Pseudo-Organism	Target
VG013-029-3	Virus	Genus	Gammaherpesvirinae	12888	10	83.81	BILF2	502	Pseudo-Organism	Target
VG013-029-4	Virus	Genus	Gammaherpesvirinae	12888	15	83.81	BILF2	507	Pseudo-Organism	Target
VG013-029-5	Virus	Genus	Gammaherpesvirinae	12888	20	83.81	BILF2	512	Pseudo-Organism	Target
VG013-030-1	Virus	Genus	Gammaherpesvirinae	484	0	86.78	DUT	483	Pseudo-Organism	Target
VG013-030-2	Virus	Genus	Gammaherpesvirinae	484	5	86.78	DUT	488	Pseudo-Organism	Target
VG013-030-3	Virus	Genus	Gammaherpesvirinae	484	10	86.78	DUT	493	Pseudo-Organism	Target
VG013-030-4	Virus	Genus	Gammaherpesvirinae	484	15	86.78	DUT	498	Pseudo-Organism	Target
VG013-030-5	Virus	Genus	Gammaherpesvirinae	484	20	86.78	DUT	503	Pseudo-Organism	Target
VG013-031-1	Virus	Genus	Gammaherpesvirinae	2287	0	79.79	BZLF2	469	Pseudo-Organism	Target
VG013-031-2	Virus	Genus	Gammaherpesvirinae	2287	5	79.79	BZLF2	474	Pseudo-Organism	Target
VG013-031-3	Virus	Genus	Gammaherpesvirinae	2287	10	79.79	BZLF2	479	Pseudo-Organism	Target
VG013-031-4	Virus	Genus	Gammaherpesvirinae	2287	15	79.79	BZLF2	484	Pseudo-Organism	Target
VG013-031-5	Virus	Genus	Gammaherpesvirinae	2287	20	79.79	BZLF2	489	Pseudo-Organism	Target
VG013-032-1	Virus	Genus	Gammaherpesvirinae	458	0	84.91	DUT	457	Pseudo-Organism	Target
VG013-032-2	Virus	Genus	Gammaherpesvirinae	458	5	84.91	DUT	462	Pseudo-Organism	Target
VG013-032-3	Virus	Genus	Gammaherpesvirinae	458	10	84.91	DUT	467	Pseudo-Organism	Target
VG013-032-4	Virus	Genus	Gammaherpesvirinae	458	15	84.91	DUT	472	Pseudo-Organism	Target
VG013-032-5	Virus	Genus	Gammaherpesvirinae	458	20	84.91	DUT	477	Pseudo-Organism	Target
VG013-033-1	Virus	Genus	Gammaherpesvirinae	11446	1	81.98	BMRF1	577	Pseudo-Organism	Target
VG013-034-1	Virus	Genus	Gammaherpesvirinae	5909	0	87.31	BARF1	437	Pseudo-Organism	Target
VG013-034-2	Virus	Genus	Gammaherpesvirinae	5909	5	87.31	BARF1	442	Pseudo-Organism	Target
VG013-034-3	Virus	Genus	Gammaherpesvirinae	5909	10	87.31	BARF1	447	Pseudo-Organism	Target
VG013-034-4	Virus	Genus	Gammaherpesvirinae	5909	15	87.31	BARF1	452	Pseudo-Organism	Target
VG013-034-5	Virus	Genus	Gammaherpesvirinae	5909	20	87.31	BARF1	457	Pseudo-Organism	Target
VG013-035-1	Virus	Genus	Gammaherpesvirinae	11419	0	81.99	BMRF1	549	Pseudo-Organism	Target
VG013-036-1	Virus	Genus	Gammaherpesvirinae	13594	0	85.94	BALF1	450	Pseudo-Organism	Target
VG013-036-2	Virus	Genus	Gammaherpesvirinae	13594	5	85.94	BALF1	455	Pseudo-Organism	Target
VG013-036-3	Virus	Genus	Gammaherpesvirinae	13594	10	85.94	BALF1	460	Pseudo-Organism	Target
VG013-036-4	Virus	Genus	Gammaherpesvirinae	13594	15	85.94	BALF1	465	Pseudo-Organism	Target
VG013-036-5	Virus	Genus	Gammaherpesvirinae	13594	20	85.94	BALF1	470	Pseudo-Organism	Target
VG013-037-1	Virus	Genus	Gammaherpesvirinae	432	0	84.89	DUT	431	Pseudo-Organism	Target
VG013-037-2	Virus	Genus	Gammaherpesvirinae	432	5	84.89	DUT	436	Pseudo-Organism	Target
VG013-037-3	Virus	Genus	Gammaherpesvirinae	432	10	84.89	DUT	441	Pseudo-Organism	Target
VG013-037-4	Virus	Genus	Gammaherpesvirinae	432	15	84.89	DUT	446	Pseudo-Organism	Target
VG013-037-5	Virus	Genus	Gammaherpesvirinae	432	20	84.89	DUT	451	Pseudo-Organism	Target
VG013-038-1	Virus	Genus	Gammaherpesvirinae	4543	0	86.58	BGLF4	606	Pseudo-Organism	Target
VG013-038-2	Virus	Genus	Gammaherpesvirinae	4543	5	86.58	BGLF4	611	Pseudo-Organism	Target
VG013-038-3	Virus	Genus	Gammaherpesvirinae	4543	10	86.58	BGLF4	616	Pseudo-Organism	Target
VG013-038-4	Virus	Genus	Gammaherpesvirinae	4543	15	86.58	BGLF4	621	Pseudo-Organism	Target
VG013-038-5	Virus	Genus	Gammaherpesvirinae	4543	20	86.58	BGLF4	626	Pseudo-Organism	Target
VG013-039-1	Virus	Genus	Gammaherpesvirinae	7839	0	80.60	UNG	669	Pseudo-Organism	Target
VG013-039-2	Virus	Genus	Gammaherpesvirinae	7839	5	80.60	UNG	674	Pseudo-Organism	Target
VG013-039-3	Virus	Genus	Gammaherpesvirinae	7839	10	80.60	UNG	679	Pseudo-Organism	Target
VG013-039-4	Virus	Genus	Gammaherpesvirinae	7839	15	80.60	UNG	684	Pseudo-Organism	Target
VG013-039-5	Virus	Genus	Gammaherpesvirinae	7839	20	80.60	UNG	689	Pseudo-Organism	Target
VG013-040-1	Virus	Genus	Gammaherpesvirinae	1264	0	83.02	TRM3_1	425	Pseudo-Organism	Target
VG013-040-2	Virus	Genus	Gammaherpesvirinae	1264	5	83.02	TRM3_1	430	Pseudo-Organism	Target
VG013-040-3	Virus	Genus	Gammaherpesvirinae	1264	10	83.02	TRM3_1	435	Pseudo-Organism	Target
VG013-040-4	Virus	Genus	Gammaherpesvirinae	1264	15	83.02	TRM3_1	440	Pseudo-Organism	Target
VG013-040-5	Virus	Genus	Gammaherpesvirinae	1264	20	83.02	TRM3_1	445	Pseudo-Organism	Target
VG013-041-1	Virus	Genus	Gammaherpesvirinae	16564	0	80.72	I4L	1651	Pseudo-Organism	Target
VG013-041-2	Virus	Genus	Gammaherpesvirinae	16564	5	80.72	I4L	1656	Pseudo-Organism	Target
VG013-041-3	Virus	Genus	Gammaherpesvirinae	16564	10	80.72	I4L	1661	Pseudo-Organism	Target
VG013-041-4	Virus	Genus	Gammaherpesvirinae	16564	15	80.72	I4L	1666	Pseudo-Organism	Target
VG013-041-5	Virus	Genus	Gammaherpesvirinae	16564	20	80.72	I4L	1671	Pseudo-Organism	Target
VG013-042-1	Virus	Genus	Gammaherpesvirinae	12810	0	80.99	BILF2	414	Pseudo-Organism	Target
VG013-042-2	Virus	Genus	Gammaherpesvirinae	12810	5	80.99	BILF2	419	Pseudo-Organism	Target
VG013-042-3	Virus	Genus	Gammaherpesvirinae	12810	10	80.99	BILF2	424	Pseudo-Organism	Target
VG013-042-4	Virus	Genus	Gammaherpesvirinae	12810	15	80.99	BILF2	429	Pseudo-Organism	Target
VG013-042-5	Virus	Genus	Gammaherpesvirinae	12810	20	80.99	BILF2	434	Pseudo-Organism	Target
VG013-043-1	Virus	Genus	Gammaherpesvirinae	13568	0	85.51	BALF1	424	Pseudo-Organism	Target
VG013-043-2	Virus	Genus	Gammaherpesvirinae	13568	5	85.51	BALF1	429	Pseudo-Organism	Target
VG013-043-3	Virus	Genus	Gammaherpesvirinae	13568	10	85.51	BALF1	434	Pseudo-Organism	Target
VG013-043-4	Virus	Genus	Gammaherpesvirinae	13568	15	85.51	BALF1	439	Pseudo-Organism	Target
VG013-043-5	Virus	Genus	Gammaherpesvirinae	13568	20	85.51	BALF1	444	Pseudo-Organism	Target
VG013-044-1	Virus	Genus	Gammaherpesvirinae	8338	0	78.75	BHRF1	399	Pseudo-Organism	Target
VG013-044-2	Virus	Genus	Gammaherpesvirinae	8338	5	78.75	BHRF1	404	Pseudo-Organism	Target
VG013-044-3	Virus	Genus	Gammaherpesvirinae	8338	10	78.75	BHRF1	409	Pseudo-Organism	Target
VG013-044-4	Virus	Genus	Gammaherpesvirinae	8338	15	78.75	BHRF1	414	Pseudo-Organism	Target
VG013-044-5	Virus	Genus	Gammaherpesvirinae	8338	20	78.75	BHRF1	419	Pseudo-Organism	Target
VG013-045-1	Virus	Genus	Gammaherpesvirinae	11934	0	85.22	BMRF1	1064	Pseudo-Organism	Target
VG013-045-2	Virus	Genus	Gammaherpesvirinae	11934	5	85.22	BMRF1	1069	Pseudo-Organism	Target
VG013-045-3	Virus	Genus	Gammaherpesvirinae	11934	10	85.22	BMRF1	1074	Pseudo-Organism	Target
VG013-045-4	Virus	Genus	Gammaherpesvirinae	11934	15	85.22	BMRF1	1079	Pseudo-Organism	Target
VG013-045-5	Virus	Genus	Gammaherpesvirinae	11934	20	85.22	BMRF1	1084	Pseudo-Organism	Target
VG013-046-1	Virus	Genus	Gammaherpesvirinae	11367	0	84.16	BMRF1	497	Pseudo-Organism	Target
VG013-046-2	Virus	Genus	Gammaherpesvirinae	11367	5	84.16	BMRF1	502	Pseudo-Organism	Target
VG013-046-3	Virus	Genus	Gammaherpesvirinae	11367	10	84.16	BMRF1	507	Pseudo-Organism	Target
VG013-046-4	Virus	Genus	Gammaherpesvirinae	11367	15	84.16	BMRF1	512	Pseudo-Organism	Target
VG013-046-5	Virus	Genus	Gammaherpesvirinae	11367	20	84.16	BMRF1	517	Pseudo-Organism	Target
VG013-047-1	Virus	Genus	Gammaherpesvirinae	13542	0	85.90	BALF1	398	Pseudo-Organism	Target
VG013-047-2	Virus	Genus	Gammaherpesvirinae	13542	5	85.90	BALF1	403	Pseudo-Organism	Target
VG013-047-3	Virus	Genus	Gammaherpesvirinae	13542	10	85.90	BALF1	408	Pseudo-Organism	Target
VG013-047-4	Virus	Genus	Gammaherpesvirinae	13542	15	85.90	BALF1	413	Pseudo-Organism	Target
VG013-047-5	Virus	Genus	Gammaherpesvirinae	13542	20	85.90	BALF1	418	Pseudo-Organism	Target
VG013-048-1	Virus	Genus	Gammaherpesvirinae	380	0	85.18	DUT	379	Pseudo-Organism	Target
VG013-048-2	Virus	Genus	Gammaherpesvirinae	380	5	85.18	DUT	384	Pseudo-Organism	Target
VG013-048-3	Virus	Genus	Gammaherpesvirinae	380	10	85.18	DUT	389	Pseudo-Organism	Target
VG013-048-4	Virus	Genus	Gammaherpesvirinae	380	15	85.18	DUT	394	Pseudo-Organism	Target
VG013-048-5	Virus	Genus	Gammaherpesvirinae	380	20	85.18	DUT	399	Pseudo-Organism	Target
VG013-049-1	Virus	Genus	Gammaherpesvirinae	7787	0	84.34	UNG	617	Pseudo-Organism	Target
VG013-049-2	Virus	Genus	Gammaherpesvirinae	7787	5	84.34	UNG	622	Pseudo-Organism	Target
VG013-049-3	Virus	Genus	Gammaherpesvirinae	7787	10	84.34	UNG	627	Pseudo-Organism	Target
VG013-049-4	Virus	Genus	Gammaherpesvirinae	7787	15	84.34	UNG	632	Pseudo-Organism	Target
VG013-049-5	Virus	Genus	Gammaherpesvirinae	7787	20	84.34	UNG	637	Pseudo-Organism	Target
VG013-050-1	Virus	Genus	Gammaherpesvirinae	8312	0	81.04	BHRF1	373	Pseudo-Organism	Target
VG013-050-2	Virus	Genus	Gammaherpesvirinae	8312	5	81.04	BHRF1	378	Pseudo-Organism	Target
VG013-050-3	Virus	Genus	Gammaherpesvirinae	8312	10	81.04	BHRF1	383	Pseudo-Organism	Target
VG013-050-4	Virus	Genus	Gammaherpesvirinae	8312	15	81.04	BHRF1	388	Pseudo-Organism	Target
VG013-050-5	Virus	Genus	Gammaherpesvirinae	8312	20	81.04	BHRF1	393	Pseudo-Organism	Target
VG013-051-1	Virus	Genus	Gammaherpesvirinae	11908	0	86.69	BMRF1	1038	Pseudo-Organism	Target
VG013-051-2	Virus	Genus	Gammaherpesvirinae	11908	5	86.69	BMRF1	1043	Pseudo-Organism	Target
VG013-051-3	Virus	Genus	Gammaherpesvirinae	11908	10	86.69	BMRF1	1048	Pseudo-Organism	Target
VG013-051-4	Virus	Genus	Gammaherpesvirinae	11908	15	86.69	BMRF1	1053	Pseudo-Organism	Target
VG013-051-5	Virus	Genus	Gammaherpesvirinae	11908	20	86.69	BMRF1	1058	Pseudo-Organism	Target
VG013-052-1	Virus	Genus	Gammaherpesvirinae	5831	0	79.68	BARF1	359	Pseudo-Organism	Target
VG013-052-2	Virus	Genus	Gammaherpesvirinae	5831	5	79.68	BARF1	364	Pseudo-Organism	Target
VG013-052-3	Virus	Genus	Gammaherpesvirinae	5831	10	79.68	BARF1	369	Pseudo-Organism	Target
VG013-052-4	Virus	Genus	Gammaherpesvirinae	5831	15	79.68	BARF1	374	Pseudo-Organism	Target
VG013-052-5	Virus	Genus	Gammaherpesvirinae	5831	20	79.68	BARF1	379	Pseudo-Organism	Target
VG013-053-1	Virus	Genus	Gammaherpesvirinae	11341	0	85.30	BMRF1	471	Pseudo-Organism	Target
VG013-053-2	Virus	Genus	Gammaherpesvirinae	11341	5	85.30	BMRF1	476	Pseudo-Organism	Target
VG013-053-3	Virus	Genus	Gammaherpesvirinae	11341	10	85.30	BMRF1	481	Pseudo-Organism	Target
VG013-053-4	Virus	Genus	Gammaherpesvirinae	11341	15	85.30	BMRF1	486	Pseudo-Organism	Target
VG013-053-5	Virus	Genus	Gammaherpesvirinae	11341	20	85.30	BMRF1	491	Pseudo-Organism	Target
VG013-054-1	Virus	Genus	Gammaherpesvirinae	354	0	86.91	DUT	353	Pseudo-Organism	Target
VG013-054-2	Virus	Genus	Gammaherpesvirinae	354	5	86.91	DUT	358	Pseudo-Organism	Target
VG013-054-3	Virus	Genus	Gammaherpesvirinae	354	10	86.91	DUT	363	Pseudo-Organism	Target
VG013-054-4	Virus	Genus	Gammaherpesvirinae	354	15	86.91	DUT	368	Pseudo-Organism	Target
VG013-054-5	Virus	Genus	Gammaherpesvirinae	354	20	86.91	DUT	373	Pseudo-Organism	Target
VG013-055-1	Virus	Genus	Gammaherpesvirinae	1186	0	82.74	TRM3_1	347	Pseudo-Organism	Target
VG013-055-2	Virus	Genus	Gammaherpesvirinae	1186	5	82.74	TRM3_1	352	Pseudo-Organism	Target
VG013-055-3	Virus	Genus	Gammaherpesvirinae	1186	10	82.74	TRM3_1	357	Pseudo-Organism	Target
VG013-055-4	Virus	Genus	Gammaherpesvirinae	1186	15	82.74	TRM3_1	362	Pseudo-Organism	Target
VG013-055-5	Virus	Genus	Gammaherpesvirinae	1186	20	82.74	TRM3_1	367	Pseudo-Organism	Target
VG013-056-1	Virus	Genus	Gammaherpesvirinae	10284	0	81.62	BILF1	354	Pseudo-Organism	Target
VG013-057-1	Virus	Genus	Gammaherpesvirinae	11882	0	86.13	BMRF1	1012	Pseudo-Organism	Target
VG013-057-2	Virus	Genus	Gammaherpesvirinae	11882	5	86.13	BMRF1	1017	Pseudo-Organism	Target
VG013-057-3	Virus	Genus	Gammaherpesvirinae	11882	10	86.13	BMRF1	1022	Pseudo-Organism	Target
VG013-057-4	Virus	Genus	Gammaherpesvirinae	11882	15	86.13	BMRF1	1027	Pseudo-Organism	Target
VG013-057-5	Virus	Genus	Gammaherpesvirinae	11882	20	86.13	BMRF1	1032	Pseudo-Organism	Target
VG013-058-1	Virus	Genus	Gammaherpesvirinae	15250	0	85.35	I4L	337	Pseudo-Organism	Target
VG013-058-2	Virus	Genus	Gammaherpesvirinae	15250	5	85.35	I4L	342	Pseudo-Organism	Target
VG013-058-3	Virus	Genus	Gammaherpesvirinae	15250	10	85.35	I4L	347	Pseudo-Organism	Target
VG013-058-4	Virus	Genus	Gammaherpesvirinae	15250	15	85.35	I4L	352	Pseudo-Organism	Target
VG013-058-5	Virus	Genus	Gammaherpesvirinae	15250	20	85.35	I4L	357	Pseudo-Organism	Target
VG013-059-1	Virus	Genus	Gammaherpesvirinae	15583	0	81.65	I4L	670	Pseudo-Organism	Target
VG013-059-2	Virus	Genus	Gammaherpesvirinae	15583	5	81.65	I4L	675	Pseudo-Organism	Target
VG013-059-3	Virus	Genus	Gammaherpesvirinae	15583	10	81.65	I4L	680	Pseudo-Organism	Target
VG013-059-4	Virus	Genus	Gammaherpesvirinae	15583	15	81.65	I4L	685	Pseudo-Organism	Target
VG013-059-5	Virus	Genus	Gammaherpesvirinae	15583	20	81.65	I4L	690	Pseudo-Organism	Target
VG013-060-1	Virus	Genus	Gammaherpesvirinae	328	2	87.30	DUT	329	Pseudo-Organism	Target
VG013-060-2	Virus	Genus	Gammaherpesvirinae	328	7	87.30	DUT	334	Pseudo-Organism	Target
VG013-060-3	Virus	Genus	Gammaherpesvirinae	328	12	87.30	DUT	339	Pseudo-Organism	Target
VG013-061-1	Virus	Genus	Gammaherpesvirinae	4463	0	79.92	BGLF4	526	Pseudo-Organism	Target
VG013-062-1	Virus	Genus	Gammaherpesvirinae	8842	0	78.21	BGLF5	326	Pseudo-Organism	Target
VG013-062-2	Virus	Genus	Gammaherpesvirinae	8842	5	78.21	BGLF5	331	Pseudo-Organism	Target
VG013-062-3	Virus	Genus	Gammaherpesvirinae	8842	10	78.21	BGLF5	336	Pseudo-Organism	Target
VG013-062-4	Virus	Genus	Gammaherpesvirinae	8842	15	78.21	BGLF5	341	Pseudo-Organism	Target
VG013-062-5	Virus	Genus	Gammaherpesvirinae	8842	20	78.21	BGLF5	346	Pseudo-Organism	Target
VG013-063-1	Virus	Genus	Gammaherpesvirinae	6793	0	82.63	BaRF1	654	Pseudo-Organism	Target
VG013-063-2	Virus	Genus	Gammaherpesvirinae	6793	5	82.63	BaRF1	659	Pseudo-Organism	Target
VG013-063-3	Virus	Genus	Gammaherpesvirinae	6793	10	82.63	BaRF1	664	Pseudo-Organism	Target
VG013-063-4	Virus	Genus	Gammaherpesvirinae	6793	15	82.63	BaRF1	669	Pseudo-Organism	Target
VG013-063-5	Virus	Genus	Gammaherpesvirinae	6793	20	82.63	BaRF1	674	Pseudo-Organism	Target
VG013-064-1	Virus	Genus	Gammaherpesvirinae	11856	0	85.01	BMRF1	986	Pseudo-Organism	Target
VG013-064-2	Virus	Genus	Gammaherpesvirinae	11856	5	85.01	BMRF1	991	Pseudo-Organism	Target
VG013-064-3	Virus	Genus	Gammaherpesvirinae	11856	10	85.01	BMRF1	996	Pseudo-Organism	Target
VG013-064-4	Virus	Genus	Gammaherpesvirinae	11856	15	85.01	BMRF1	1001	Pseudo-Organism	Target
VG013-064-5	Virus	Genus	Gammaherpesvirinae	11856	20	85.01	BMRF1	1006	Pseudo-Organism	Target
VG013-065-1	Virus	Genus	Gammaherpesvirinae	12706	0	81.47	BILF2	310	Pseudo-Organism	Target
VG013-065-2	Virus	Genus	Gammaherpesvirinae	12706	5	81.47	BILF2	315	Pseudo-Organism	Target
VG013-065-3	Virus	Genus	Gammaherpesvirinae	12706	10	81.47	BILF2	320	Pseudo-Organism	Target
VG013-065-4	Virus	Genus	Gammaherpesvirinae	12706	15	81.47	BILF2	325	Pseudo-Organism	Target
VG013-065-5	Virus	Genus	Gammaherpesvirinae	12706	20	81.47	BILF2	330	Pseudo-Organism	Target
VG013-066-1	Virus	Genus	Gammaherpesvirinae	15557	0	84.05	I4L	644	Pseudo-Organism	Target
VG013-066-2	Virus	Genus	Gammaherpesvirinae	15557	5	84.05	I4L	649	Pseudo-Organism	Target
VG013-066-3	Virus	Genus	Gammaherpesvirinae	15557	10	84.05	I4L	654	Pseudo-Organism	Target
VG013-066-4	Virus	Genus	Gammaherpesvirinae	15557	15	84.05	I4L	659	Pseudo-Organism	Target
VG013-066-5	Virus	Genus	Gammaherpesvirinae	15557	20	84.05	I4L	664	Pseudo-Organism	Target
VG013-067-1	Virus	Genus	Gammaherpesvirinae	11289	0	85.44	BMRF1	419	Pseudo-Organism	Target
VG013-067-2	Virus	Genus	Gammaherpesvirinae	11289	5	85.44	BMRF1	424	Pseudo-Organism	Target
VG013-067-3	Virus	Genus	Gammaherpesvirinae	11289	10	85.44	BMRF1	429	Pseudo-Organism	Target
VG013-067-4	Virus	Genus	Gammaherpesvirinae	11289	15	85.44	BMRF1	434	Pseudo-Organism	Target
VG013-067-5	Virus	Genus	Gammaherpesvirinae	11289	20	85.44	BMRF1	439	Pseudo-Organism	Target
VG013-068-1	Virus	Genus	Gammaherpesvirinae	13464	0	84.18	BALF1	320	Pseudo-Organism	Target
VG013-068-2	Virus	Genus	Gammaherpesvirinae	13464	5	84.18	BALF1	325	Pseudo-Organism	Target
VG013-068-3	Virus	Genus	Gammaherpesvirinae	13464	10	84.18	BALF1	330	Pseudo-Organism	Target
VG013-068-4	Virus	Genus	Gammaherpesvirinae	13464	15	84.18	BALF1	335	Pseudo-Organism	Target
VG013-068-5	Virus	Genus	Gammaherpesvirinae	13464	20	84.18	BALF1	340	Pseudo-Organism	Target
VG013-069-1	Virus	Genus	Gammaherpesvirinae	7725	2	80.14	UNG	557	Pseudo-Organism	Target
VG013-069-2	Virus	Genus	Gammaherpesvirinae	7725	7	80.14	UNG	562	Pseudo-Organism	Target
VG013-070-1	Virus	Genus	Gammaherpesvirinae	6767	0	83.70	BaRF1	628	Pseudo-Organism	Target
VG013-070-2	Virus	Genus	Gammaherpesvirinae	6767	5	83.70	BaRF1	633	Pseudo-Organism	Target
VG013-070-3	Virus	Genus	Gammaherpesvirinae	6767	10	83.70	BaRF1	638	Pseudo-Organism	Target
VG013-070-4	Virus	Genus	Gammaherpesvirinae	6767	15	83.70	BaRF1	643	Pseudo-Organism	Target
VG013-070-5	Virus	Genus	Gammaherpesvirinae	6767	20	83.70	BaRF1	648	Pseudo-Organism	Target
VG013-071-1	Virus	Genus	Gammaherpesvirinae	8234	0	80.52	BHRF1	295	Pseudo-Organism	Target
VG013-071-2	Virus	Genus	Gammaherpesvirinae	8234	5	80.52	BHRF1	300	Pseudo-Organism	Target
VG013-071-3	Virus	Genus	Gammaherpesvirinae	8234	10	80.52	BHRF1	305	Pseudo-Organism	Target
VG013-071-4	Virus	Genus	Gammaherpesvirinae	8234	15	80.52	BHRF1	310	Pseudo-Organism	Target
VG013-071-5	Virus	Genus	Gammaherpesvirinae	8234	20	80.52	BHRF1	315	Pseudo-Organism	Target
VG013-072-1	Virus	Genus	Gammaherpesvirinae	4879	0	78.90	BGLF4	942	Pseudo-Organism	Target
VG013-072-2	Virus	Genus	Gammaherpesvirinae	4879	5	78.90	BGLF4	947	Pseudo-Organism	Target
VG013-072-3	Virus	Genus	Gammaherpesvirinae	4879	10	78.90	BGLF4	952	Pseudo-Organism	Target
VG013-072-4	Virus	Genus	Gammaherpesvirinae	4879	15	78.90	BGLF4	957	Pseudo-Organism	Target
VG013-072-5	Virus	Genus	Gammaherpesvirinae	4879	20	78.90	BGLF4	962	Pseudo-Organism	Target
VG013-073-1	Virus	Genus	Gammaherpesvirinae	15198	0	82.22	I4L	285	Pseudo-Organism	Target
VG013-073-2	Virus	Genus	Gammaherpesvirinae	15198	5	82.22	I4L	290	Pseudo-Organism	Target
VG013-073-3	Virus	Genus	Gammaherpesvirinae	15198	10	82.22	I4L	295	Pseudo-Organism	Target
VG013-073-4	Virus	Genus	Gammaherpesvirinae	15198	15	82.22	I4L	300	Pseudo-Organism	Target
VG013-073-5	Virus	Genus	Gammaherpesvirinae	15198	20	82.22	I4L	305	Pseudo-Organism	Target
VG013-074-1	Virus	Genus	Gammaherpesvirinae	11263	0	85.89	BMRF1	393	Pseudo-Organism	Target
VG013-074-2	Virus	Genus	Gammaherpesvirinae	11263	5	85.89	BMRF1	398	Pseudo-Organism	Target
VG013-074-3	Virus	Genus	Gammaherpesvirinae	11263	10	85.89	BMRF1	403	Pseudo-Organism	Target
VG013-074-4	Virus	Genus	Gammaherpesvirinae	11263	15	85.89	BMRF1	408	Pseudo-Organism	Target
VG013-074-5	Virus	Genus	Gammaherpesvirinae	11263	20	85.89	BMRF1	413	Pseudo-Organism	Target
VG013-075-1	Virus	Genus	Gammaherpesvirinae	13438	0	83.13	BALF1	294	Pseudo-Organism	Target
VG013-075-2	Virus	Genus	Gammaherpesvirinae	13438	5	83.13	BALF1	299	Pseudo-Organism	Target
VG013-075-3	Virus	Genus	Gammaherpesvirinae	13438	10	83.13	BALF1	304	Pseudo-Organism	Target
VG013-075-4	Virus	Genus	Gammaherpesvirinae	13438	15	83.13	BALF1	309	Pseudo-Organism	Target
VG013-075-5	Virus	Genus	Gammaherpesvirinae	13438	20	83.13	BALF1	314	Pseudo-Organism	Target
VG013-076-1	Virus	Genus	Gammaherpesvirinae	276	0	83.64	DUT	275	Pseudo-Organism	Target
VG013-076-2	Virus	Genus	Gammaherpesvirinae	276	5	83.64	DUT	280	Pseudo-Organism	Target
VG013-076-3	Virus	Genus	Gammaherpesvirinae	276	10	83.64	DUT	285	Pseudo-Organism	Target
VG013-076-4	Virus	Genus	Gammaherpesvirinae	276	15	83.64	DUT	290	Pseudo-Organism	Target
VG013-076-5	Virus	Genus	Gammaherpesvirinae	276	20	83.64	DUT	295	Pseudo-Organism	Target
VG013-077-1	Virus	Genus	Gammaherpesvirinae	6414	0	80.94	BaRF1	275	Pseudo-Organism	Target
VG013-077-2	Virus	Genus	Gammaherpesvirinae	6414	5	80.94	BaRF1	280	Pseudo-Organism	Target
VG013-077-3	Virus	Genus	Gammaherpesvirinae	6414	10	80.94	BaRF1	285	Pseudo-Organism	Target
VG013-077-4	Virus	Genus	Gammaherpesvirinae	6414	15	80.94	BaRF1	290	Pseudo-Organism	Target
VG013-077-5	Virus	Genus	Gammaherpesvirinae	6414	20	80.94	BaRF1	295	Pseudo-Organism	Target
VG013-078-1	Virus	Genus	Gammaherpesvirinae	6741	0	84.65	BaRF1	602	Pseudo-Organism	Target
VG013-078-2	Virus	Genus	Gammaherpesvirinae	6741	5	84.65	BaRF1	607	Pseudo-Organism	Target
VG013-078-3	Virus	Genus	Gammaherpesvirinae	6741	10	84.65	BaRF1	612	Pseudo-Organism	Target
VG013-078-4	Virus	Genus	Gammaherpesvirinae	6741	15	84.65	BaRF1	617	Pseudo-Organism	Target
VG013-078-5	Virus	Genus	Gammaherpesvirinae	6741	20	84.65	BaRF1	622	Pseudo-Organism	Target
VG013-079-1	Virus	Genus	Gammaherpesvirinae	1108	0	84.15	TRM3_1	269	Pseudo-Organism	Target
VG013-079-2	Virus	Genus	Gammaherpesvirinae	1108	5	84.15	TRM3_1	274	Pseudo-Organism	Target
VG013-079-3	Virus	Genus	Gammaherpesvirinae	1108	10	84.15	TRM3_1	279	Pseudo-Organism	Target
VG013-079-4	Virus	Genus	Gammaherpesvirinae	1108	15	84.15	TRM3_1	284	Pseudo-Organism	Target
VG013-079-5	Virus	Genus	Gammaherpesvirinae	1108	20	84.15	TRM3_1	289	Pseudo-Organism	Target
VG013-080-1	Virus	Genus	Gammaherpesvirinae	13955	0	83.10	gM	261	Pseudo-Organism	Target
VG013-080-2	Virus	Genus	Gammaherpesvirinae	13955	5	83.10	gM	266	Pseudo-Organism	Target
VG013-080-3	Virus	Genus	Gammaherpesvirinae	13955	10	83.10	gM	271	Pseudo-Organism	Target
VG013-080-4	Virus	Genus	Gammaherpesvirinae	13955	15	83.10	gM	276	Pseudo-Organism	Target
VG013-080-5	Virus	Genus	Gammaherpesvirinae	13955	20	83.10	gM	281	Pseudo-Organism	Target
