BaitID	TaxID	TargetRegion	RegionPositon	GeneCluster	ClusterPosition
Bait02278	1590370	Reg01066	11414	1a_0012	5225
Bait02279	1590370	Reg01066	11418	1a_0012	5229
Bait02280	1590370	Reg01066	11422	1a_0012	5233
Bait02281	1590370	Reg01066	11426	1a_0012	5237
Bait02282	1590370	Reg01066	11430	1a_0012	5241
Bait02283	1590370	Reg01066	11434	1a_0012	5245
Bait02284	1590370	Reg01066	11438	1a_0012	5249
Bait02285	1590370	Reg01066	11442	1a_0012	5253
Bait02286	2509512	Reg02524	7948	1a_0027	7254
Bait02287	2509512	Reg02524	7949	1a_0027	7255
Bait02288	277944	Reg02540	1331	N_0005	652
Bait02289	277944	Reg02540	1332	N_0005	653
Bait02290	277944	Reg02540	1333	N_0005	654
Bait02291	1159904	Reg00139	1024	N_0028	372
Bait02292	1159904	Reg00139	1025	N_0028	373
Bait02293	2509481	Reg01425	8320	rep_0004	6021
Bait02294	2509481	Reg01425	8321	rep_0004	6022
Bait02295	2509481	Reg01425	8322	rep_0004	6023
Bait02296	2509481	Reg01425	8323	rep_0004	6024
Bait02297	1503291	Reg00713	5352	S_0043	2742
Bait02298	1503291	Reg00713	5353	S_0043	2743
Bait02299	1892416	Reg01177	5875	1a_0019	1
Bait02300	1892416	Reg01177	5886	1a_0019	12
Bait02301	1892416	Reg01177	5897	1a_0019	23
Bait02302	1892416	Reg01177	5908	1a_0019	34
Bait02303	1892416	Reg01177	5919	1a_0019	45
Bait02304	1241933	Reg00389	13810	1a_0029	7891
Bait02305	2509511	Reg02399	16050	1a_0018	5996
Bait02306	1159907	Reg00243	1179	S_0025	1179
Bait02307	694001	Reg02870	6741	1a_0032	672
Bait02308	694001	Reg02870	6744	1a_0032	675
Bait02309	694001	Reg02870	6747	1a_0032	678
Bait02310	694001	Reg02870	6750	1a_0032	681
Bait02311	694001	Reg02870	6753	1a_0032	684
Bait02312	694001	Reg02870	6756	1a_0032	687
Bait02313	694001	Reg02870	6759	1a_0032	690
Bait02314	694001	Reg02870	6762	1a_0032	693
Bait02315	694001	Reg02870	6765	1a_0032	696
Bait02316	694001	Reg02870	6768	1a_0032	699
Bait02317	694001	Reg02870	6771	1a_0032	702
Bait02318	694001	Reg02870	6774	1a_0032	705
Bait02319	694001	Reg02870	6777	1a_0032	708
Bait02320	694001	Reg02870	6780	1a_0032	711
Bait02321	694005	Reg03034	8588	1a_0010	680
Bait02322	694005	Reg03034	8592	1a_0010	684
Bait02323	694005	Reg03034	8596	1a_0010	688
Bait02324	694005	Reg03034	8600	1a_0010	692
Bait02325	694005	Reg03034	8604	1a_0010	696
Bait02326	693997	Reg02702	2397	N_0001	799
Bait02327	693997	Reg02702	2398	N_0001	800
Bait02328	693997	Reg02702	2399	N_0001	801
Bait02329	28295	Reg02610	5030	1a_0034	3024
Bait02330	28295	Reg02610	5034	1a_0034	3028
Bait02331	28295	Reg02610	5038	1a_0034	3032
Bait02332	28295	Reg02610	5042	1a_0034	3036
Bait02333	28295	Reg02610	5046	1a_0034	3040
Bait02334	28295	Reg02610	5050	1a_0034	3044
Bait02335	28295	Reg02610	5054	1a_0034	3048
Bait02336	28295	Reg02610	5058	1a_0034	3052
Bait02337	28295	Reg02610	5062	1a_0034	3056
Bait02338	28295	Reg02610	5066	1a_0034	3060
Bait02339	28295	Reg02610	5070	1a_0034	3064
Bait02340	28295	Reg02610	5074	1a_0034	3068
Bait02341	28295	Reg02610	5078	1a_0034	3072
Bait02342	1503291	Reg00695	3255	S_0043	645
Bait02343	1503291	Reg00695	3257	S_0043	647
Bait02344	1503291	Reg00695	3259	S_0043	649
Bait02345	1503291	Reg00695	3261	S_0043	651
Bait02346	1503291	Reg00695	3263	S_0043	653
Bait02347	2509512	Reg02461	2631	1a_0027	1937
Bait02348	1159904	Reg00148	4197	rep_0002	2515
Bait02349	1159904	Reg00148	4198	rep_0002	2516
Bait02350	1159904	Reg00148	4199	rep_0002	2517
Bait02351	1159903	Reg00085	172	S_0027	172
Bait02352	1892416	Reg01229	7956	1a_0019	2082
Bait02353	1892416	Reg01229	7957	1a_0019	2083
Bait02354	1892416	Reg01229	7958	1a_0019	2084
Bait02355	1892416	Reg01229	7959	1a_0019	2085
Bait02356	1503289	Reg00627	11845	1a_0028	5043
Bait02357	1503289	Reg00627	11846	1a_0028	5044
Bait02358	1892416	Reg01201	6782	1a_0019	908
Bait02359	1892416	Reg01201	6800	1a_0019	926
Bait02360	1892416	Reg01201	6818	1a_0019	944
Bait02361	1892416	Reg01201	6836	1a_0019	962
Bait02362	1892416	Reg01201	6854	1a_0019	980
Bait02363	1892416	Reg01201	6872	1a_0019	998
Bait02364	1503291	Reg00690	2932	S_0043	322
Bait02365	1503291	Reg00690	2933	S_0043	323
Bait02366	2509494	Reg01780	13362	1a_0013	3179
Bait02367	2509494	Reg01780	13363	1a_0013	3180
Bait02368	2509494	Reg01780	13364	1a_0013	3181
Bait02369	2509494	Reg01780	13365	1a_0013	3182
Bait02370	2509494	Reg01780	13366	1a_0013	3183
Bait02371	2509494	Reg01780	13367	1a_0013	3184
Bait02372	2509494	Reg01780	13368	1a_0013	3185
Bait02373	2509494	Reg01780	13369	1a_0013	3186
Bait02374	2509494	Reg01780	13370	1a_0013	3187
Bait02375	2509494	Reg01780	13371	1a_0013	3188
Bait02376	2509494	Reg01780	13372	1a_0013	3189
Bait02377	1892416	Reg01103	1281	N_0024	614
Bait02378	1892416	Reg01103	1289	N_0024	622
Bait02379	1892416	Reg01103	1297	N_0024	630
Bait02380	1892416	Reg01103	1305	N_0024	638
Bait02381	1892416	Reg01103	1313	N_0024	646
Bait02382	694005	Reg03095	18663	1a_0010	10755
Bait02383	694005	Reg03095	18664	1a_0010	10756
Bait02384	11128	Reg00004	345	2a_0004	345
Bait02385	11128	Reg00004	346	2a_0004	346
Bait02386	2509496	Reg02016	10574	1a_0024	7637
Bait02387	2509496	Reg02016	10575	1a_0024	7638
Bait02388	1159906	Reg00209	101	S_0028	101
Bait02389	1159906	Reg00209	102	S_0028	102
Bait02390	1159906	Reg00209	103	S_0028	103
Bait02391	1159906	Reg00209	104	S_0028	104
Bait02392	1159906	Reg00209	105	S_0028	105
Bait02393	1159906	Reg00209	106	S_0028	106
Bait02394	1159906	Reg00209	107	S_0028	107
Bait02395	1159906	Reg00209	108	S_0028	108
Bait02396	1159906	Reg00209	109	S_0028	109
Bait02397	1159906	Reg00209	110	S_0028	110
Bait02398	1159906	Reg00209	111	S_0028	111
Bait02399	1159906	Reg00209	112	S_0028	112
Bait02400	28295	Reg02545	854	N_0007	175
Bait02401	28295	Reg02545	856	N_0007	177
Bait02402	28295	Reg02545	858	N_0007	179
Bait02403	28295	Reg02545	860	N_0007	181
Bait02404	28295	Reg02545	862	N_0007	183
Bait02405	28295	Reg02545	864	N_0007	185
Bait02406	28295	Reg02545	866	N_0007	187
Bait02407	28295	Reg02545	868	N_0007	189
Bait02408	1385427	Reg00540	9254	1a_0016	3115
Bait02409	TXID30106887	Reg03587	7616	1a_0026	1649
Bait02410	TXID30106887	Reg03587	7617	1a_0026	1650
Bait02411	1892416	Reg01223	7639	1a_0019	1765
Bait02412	1892416	Reg01223	7640	1a_0019	1766
Bait02413	1892416	Reg01223	7641	1a_0019	1767
Bait02414	1892416	Reg01223	7642	1a_0019	1768
Bait02415	1892416	Reg01223	7643	1a_0019	1769
Bait02416	1892416	Reg01223	7644	1a_0019	1770
Bait02417	1892416	Reg01223	7645	1a_0019	1771
Bait02418	1892416	Reg01324	15449	1a_0019	9575
Bait02419	1892416	Reg01324	15450	1a_0019	9576
Bait02420	1892416	Reg01324	15451	1a_0019	9577
Bait02421	1892416	Reg01324	15452	1a_0019	9578
Bait02422	1892416	Reg01324	15453	1a_0019	9579
Bait02423	1892416	Reg01324	15454	1a_0019	9580
Bait02424	2509512	Reg02531	11207	1a_0027	10513
Bait02425	2509512	Reg02531	11209	1a_0027	10515
Bait02426	2509512	Reg02531	11211	1a_0027	10517
Bait02427	2509512	Reg02531	11213	1a_0027	10519
Bait02428	2509512	Reg02531	11215	1a_0027	10521
Bait02429	2509512	Reg02417	484	M_0023	484
Bait02430	1503291	Reg00682	2770	S_0043	160
Bait02431	694015	Reg03417	4032	rep_0014	1818
Bait02432	694015	Reg03417	4033	rep_0014	1819
Bait02433	694015	Reg03417	4034	rep_0014	1820
Bait02434	694015	Reg03417	4035	rep_0014	1821
Bait02435	694015	Reg03417	4036	rep_0014	1822
Bait02436	694015	Reg03417	4037	rep_0014	1823
Bait02437	694015	Reg03417	4038	rep_0014	1824
Bait02438	694015	Reg03417	4039	rep_0014	1825
Bait02439	694015	Reg03417	4040	rep_0014	1826
Bait02440	694015	Reg03417	4041	rep_0014	1827
Bait02441	694015	Reg03417	4042	rep_0014	1828
Bait02442	694015	Reg03417	4043	rep_0014	1829
Bait02443	693997	Reg02700	1942	N_0001	344
Bait02444	693997	Reg02700	1943	N_0001	345
Bait02445	11120	Reg00000	16366	1a_0037	2678
Bait02446	11120	Reg00000	16367	1a_0037	2679
Bait02447	1892416	Reg01157	4768	S_0014	2768
Bait02448	1892416	Reg01157	4769	S_0014	2769
Bait02449	1159904	Reg00170	15588	1a_0008	2381
Bait02450	1159904	Reg00170	15589	1a_0008	2382
Bait02451	1159904	Reg00170	15590	1a_0008	2383
Bait02452	694001	Reg02854	6237	1a_0032	168
Bait02453	694001	Reg02854	6238	1a_0032	169
Bait02454	694001	Reg02854	6239	1a_0032	170
Bait02455	694001	Reg02854	6240	1a_0032	171
Bait02456	2509494	Reg01737	6887	rep_0005	4733
Bait02457	2509494	Reg01737	6888	rep_0005	4734
Bait02458	2509494	Reg01737	6889	rep_0005	4735
Bait02459	2509494	Reg01737	6890	rep_0005	4736
Bait02460	2509494	Reg01737	6891	rep_0005	4737
Bait02461	2509494	Reg01737	6892	rep_0005	4738
Bait02462	1385427	Reg00513	1443	N_0021	538
Bait02463	1385427	Reg00513	1444	N_0021	539
Bait02464	1385427	Reg00513	1445	N_0021	540
Bait02465	1385427	Reg00513	1446	N_0021	541
Bait02466	1385427	Reg00513	1447	N_0021	542
Bait02467	1385427	Reg00513	1448	N_0021	543
Bait02468	1385427	Reg00513	1449	N_0021	544
Bait02469	1385427	Reg00513	1450	N_0021	545
Bait02470	1385427	Reg00513	1451	N_0021	546
Bait02471	1385427	Reg00513	1452	N_0021	547
Bait02472	1385427	Reg00513	1453	N_0021	548
Bait02473	1503291	Reg00705	5088	S_0043	2478
Bait02474	1503291	Reg00705	5089	S_0043	2479
Bait02475	1503291	Reg00705	5090	S_0043	2480
Bait02476	1384461	Reg00426	2120	N_0006	759
Bait02477	1384461	Reg00426	2123	N_0006	762
Bait02478	1384461	Reg00426	2126	N_0006	765
Bait02479	1384461	Reg00426	2129	N_0006	768
Bait02480	1384461	Reg00426	2132	N_0006	771
Bait02481	TXID30106887	Reg03592	8208	1a_0026	2241
Bait02482	TXID30106887	Reg03592	8209	1a_0026	2242
Bait02483	TXID30106887	Reg03592	8210	1a_0026	2243
Bait02484	TXID30106887	Reg03592	8211	1a_0026	2244
Bait02485	TXID30106887	Reg03592	8212	1a_0026	2245
Bait02486	1384461	Reg00471	8494	1a_0033	1758
Bait02487	1385427	Reg00503	1226	N_0021	321
Bait02488	1385427	Reg00503	1227	N_0021	322
Bait02489	1385427	Reg00503	1228	N_0021	323
Bait02490	1385427	Reg00503	1229	N_0021	324
Bait02491	1385427	Reg00503	1230	N_0021	325
Bait02492	2509511	Reg02407	19749	1a_0018	9695
Bait02493	2509511	Reg02407	19750	1a_0018	9696
Bait02494	1384461	Reg00453	5447	S_0034	2807
Bait02495	1384461	Reg00453	5449	S_0034	2809
Bait02496	1384461	Reg00453	5451	S_0034	2811
Bait02497	1384461	Reg00453	5453	S_0034	2813
Bait02498	1384461	Reg00453	5455	S_0034	2815
Bait02499	1384461	Reg00453	5457	S_0034	2817
Bait02500	1384461	Reg00453	5459	S_0034	2819
Bait02501	1384461	Reg00453	5461	S_0034	2821
Bait02502	1384461	Reg00453	5463	S_0034	2823
Bait02503	1384461	Reg00453	5465	S_0034	2825
Bait02504	1384461	Reg00453	5467	S_0034	2827
Bait02505	1384461	Reg00453	5469	S_0034	2829
Bait02506	693997	Reg02694	853	M_0016	117
Bait02507	693997	Reg02694	854	M_0016	118
Bait02508	693997	Reg02694	855	M_0016	119
Bait02509	2509512	Reg02502	5354	1a_0027	4660
Bait02510	2509512	Reg02502	5355	1a_0027	4661
Bait02511	2509512	Reg02502	5356	1a_0027	4662
Bait02512	2509512	Reg02502	5357	1a_0027	4663
Bait02513	28295	Reg02597	3574	1a_0034	1568
Bait02514	28295	Reg02597	3575	1a_0034	1569
Bait02515	28295	Reg02597	3576	1a_0034	1570
Bait02516	28295	Reg02597	3577	1a_0034	1571
Bait02517	28295	Reg02597	3578	1a_0034	1572
Bait02518	28295	Reg02597	3579	1a_0034	1573
Bait02519	TXID30106882	Reg03508	1956	S_0012	1956
Bait02520	TXID30106882	Reg03508	1957	S_0012	1957
Bait02521	TXID30106882	Reg03508	1958	S_0012	1958
Bait02522	TXID30106882	Reg03508	1959	S_0012	1959
Bait02523	TXID30106882	Reg03508	1960	S_0012	1960
Bait02524	TXID30106882	Reg03508	1961	S_0012	1961
Bait02525	TXID30106882	Reg03508	1962	S_0012	1962
Bait02526	TXID30106882	Reg03508	1963	S_0012	1963
Bait02527	TXID30106882	Reg03508	1964	S_0012	1964
Bait02528	2509502	Reg02114	2336	rep_0008	2336
Bait02529	2509502	Reg02114	2337	rep_0008	2337
Bait02530	2509502	Reg02114	2338	rep_0008	2338
Bait02531	2509502	Reg02114	2339	rep_0008	2339
Bait02532	2509502	Reg02114	2340	rep_0008	2340
Bait02533	2509502	Reg02114	2341	rep_0008	2341
Bait02534	694005	Reg03015	6670	S_0004	2897
Bait02535	694005	Reg03015	6671	S_0004	2898
Bait02536	694005	Reg03015	6672	S_0004	2899
Bait02537	694005	Reg03015	6673	S_0004	2900
Bait02538	694005	Reg03015	6674	S_0004	2901
Bait02539	694005	Reg03015	6675	S_0004	2902
Bait02540	694005	Reg03015	6676	S_0004	2903
Bait02541	694005	Reg03015	6677	S_0004	2904
Bait02542	1503291	Reg00667	2110	N_0009	797
Bait02543	1503291	Reg00667	2128	N_0009	815
Bait02544	1503291	Reg00667	2146	N_0009	833
Bait02545	1503291	Reg00667	2164	N_0009	851
Bait02546	1503291	Reg00667	2182	N_0009	869
Bait02547	2509496	Reg02070	13831	1a_0024	10894
Bait02548	2509496	Reg02070	13832	1a_0024	10895
Bait02549	28295	Reg02551	1070	N_0007	391
Bait02550	28295	Reg02551	1077	N_0007	398
Bait02551	28295	Reg02551	1084	N_0007	405
Bait02552	28295	Reg02551	1091	N_0007	412
Bait02553	28295	Reg02551	1098	N_0007	419
Bait02554	2509494	Reg01722	748	M_0008	498
Bait02555	2509494	Reg01722	750	M_0008	500
Bait02556	2509494	Reg01722	752	M_0008	502
Bait02557	2509494	Reg01722	754	M_0008	504
Bait02558	2509494	Reg01722	756	M_0008	506
Bait02559	2509494	Reg01722	758	M_0008	508
Bait02560	2509511	Reg02370	12868	1a_0018	2814
Bait02561	2509497	Reg02083	605	M_0028	605
Bait02562	2509497	Reg02083	606	M_0028	606
Bait02563	2509497	Reg02083	607	M_0028	607
Bait02564	2509497	Reg02083	608	M_0028	608
Bait02565	2509497	Reg02083	609	M_0028	609
Bait02566	1384461	Reg00433	2203	N_0006	842
Bait02567	1384461	Reg00433	2204	N_0006	843
Bait02568	1384461	Reg00433	2205	N_0006	844
Bait02569	1590370	Reg01033	7314	1a_0012	1125
Bait02570	1590370	Reg01033	7315	1a_0012	1126
Bait02571	1590370	Reg01033	7316	1a_0012	1127
Bait02572	1590370	Reg01033	7317	1a_0012	1128
Bait02573	1590370	Reg01033	7318	1a_0012	1129
Bait02574	1590370	Reg01033	7319	1a_0012	1130
Bait02575	1590370	Reg01033	7320	1a_0012	1131
Bait02576	1590370	Reg01033	7321	1a_0012	1132
Bait02577	2509494	Reg01730	2011	N_0020	1100
Bait02578	2509494	Reg01730	2012	N_0020	1101
Bait02579	693999	Reg02802	7274	1a_0035	1295
Bait02580	693999	Reg02802	7275	1a_0035	1296
Bait02581	693999	Reg02802	7276	1a_0035	1297
Bait02582	693999	Reg02802	7277	1a_0035	1298
Bait02583	693999	Reg02802	7278	1a_0035	1299
Bait02584	693999	Reg02802	7279	1a_0035	1300
Bait02585	693999	Reg02802	7280	1a_0035	1301
Bait02586	693999	Reg02802	7281	1a_0035	1302
Bait02587	693999	Reg02802	7282	1a_0035	1303
Bait02588	1590370	Reg01055	9285	1a_0012	3096
Bait02589	1590370	Reg01055	9286	1a_0012	3097
Bait02590	1590370	Reg01055	9287	1a_0012	3098
Bait02591	1590370	Reg01055	9288	1a_0012	3099
Bait02592	1590370	Reg01055	9289	1a_0012	3100
Bait02593	1892416	Reg01127	2733	S_0014	733
Bait02594	1892416	Reg01127	2734	S_0014	734
Bait02595	2509492	Reg01571	11445	1a_0022	828
Bait02596	694001	Reg02943	10869	1a_0032	4800
Bait02597	694001	Reg02943	10870	1a_0032	4801
Bait02598	694001	Reg02943	10871	1a_0032	4802
Bait02599	694001	Reg02943	10872	1a_0032	4803
Bait02600	1892416	Reg01278	10865	1a_0019	4991
Bait02601	1892416	Reg01278	10866	1a_0019	4992
Bait02602	1892416	Reg01278	10867	1a_0019	4993
Bait02603	1892416	Reg01278	10868	1a_0019	4994
Bait02604	1964806	Reg01391	1494	S_0019	1494
Bait02605	1964806	Reg01391	1495	S_0019	1495
Bait02606	1964806	Reg01391	1496	S_0019	1496
Bait02607	1964806	Reg01391	1497	S_0019	1497
Bait02608	TXID30106888	Reg03641	1634	S_0006	1634
Bait02609	TXID30106888	Reg03641	1635	S_0006	1635
Bait02610	TXID30106888	Reg03641	1636	S_0006	1636
Bait02611	TXID30106888	Reg03641	1637	S_0006	1637
Bait02612	TXID30106888	Reg03641	1638	S_0006	1638
Bait02613	TXID30106888	Reg03641	1639	S_0006	1639
Bait02614	TXID30106888	Reg03641	1640	S_0006	1640
Bait02615	TXID30106888	Reg03641	1641	S_0006	1641
Bait02616	TXID30106888	Reg03641	1642	S_0006	1642
Bait02617	TXID30106888	Reg03641	1643	S_0006	1643
Bait02618	TXID30106888	Reg03641	1644	S_0006	1644
Bait02619	TXID30106888	Reg03641	1645	S_0006	1645
Bait02620	TXID30106888	Reg03641	1646	S_0006	1646
Bait02621	TXID30106888	Reg03641	1647	S_0006	1647
Bait02622	TXID30106888	Reg03641	1648	S_0006	1648
Bait02623	TXID30106888	Reg03641	1649	S_0006	1649
Bait02624	TXID30106888	Reg03641	1650	S_0006	1650
Bait02625	TXID30106888	Reg03641	1651	S_0006	1651
Bait02626	1241933	Reg00366	1353	N_0010	695
Bait02627	TXID30106887	Reg03636	17461	1a_0026	11494
Bait02628	TXID30106887	Reg03636	17462	1a_0026	11495
Bait02629	TXID30106887	Reg03636	17463	1a_0026	11496
Bait02630	TXID30106887	Reg03636	17464	1a_0026	11497
Bait02631	TXID30106887	Reg03636	17465	1a_0026	11498
Bait02632	TXID30106887	Reg03636	17466	1a_0026	11499
Bait02633	TXID30106882	Reg03518	3168	S_0012	3168
Bait02634	TXID30106882	Reg03518	3169	S_0012	3169
Bait02635	TXID30106882	Reg03518	3170	S_0012	3170
Bait02636	TXID30106882	Reg03518	3171	S_0012	3171
Bait02637	TXID30106882	Reg03518	3172	S_0012	3172
Bait02638	TXID30106882	Reg03518	3173	S_0012	3173
Bait02639	TXID30106882	Reg03518	3174	S_0012	3174
Bait02640	TXID30106882	Reg03518	3175	S_0012	3175
Bait02641	TXID30106882	Reg03518	3176	S_0012	3176
Bait02642	694005	Reg03081	15499	1a_0010	7591
Bait02643	694005	Reg03081	15500	1a_0010	7592
Bait02644	694005	Reg03081	15501	1a_0010	7593
Bait02645	694005	Reg03081	15502	1a_0010	7594
Bait02646	694005	Reg03081	15503	1a_0010	7595
Bait02647	694005	Reg03081	15504	1a_0010	7596
Bait02648	694005	Reg03081	15505	1a_0010	7597
Bait02649	694008	Reg03319	7451	1a_0015	3138
Bait02650	694008	Reg03319	7453	1a_0015	3140
Bait02651	694008	Reg03319	7455	1a_0015	3142
Bait02652	694008	Reg03319	7457	1a_0015	3144
Bait02653	694008	Reg03319	7459	1a_0015	3146
Bait02654	694008	Reg03319	7461	1a_0015	3148
Bait02655	1590370	Reg01019	5571	S_0003	3460
Bait02656	1590370	Reg01019	5572	S_0003	3461
Bait02657	694008	Reg03293	5902	1a_0015	1589
Bait02658	694008	Reg03293	5903	1a_0015	1590
Bait02659	1241933	Reg00359	981	N_0010	323
Bait02660	1241933	Reg00359	982	N_0010	324
Bait02661	1241933	Reg00359	983	N_0010	325
Bait02662	1159901	Reg00065	6301	rep_0001	4613
Bait02663	1159901	Reg00065	6302	rep_0001	4614
Bait02664	1159901	Reg00065	6303	rep_0001	4615
Bait02665	1159901	Reg00065	6304	rep_0001	4616
Bait02666	1159901	Reg00065	6305	rep_0001	4617
Bait02667	1159901	Reg00065	6306	rep_0001	4618
Bait02668	1385427	Reg00538	9247	1a_0016	3108
Bait02669	1892416	Reg01193	6436	1a_0019	562
Bait02670	1892416	Reg01193	6437	1a_0019	563
Bait02671	1892416	Reg01193	6438	1a_0019	564
Bait02672	1159906	Reg00214	307	S_0028	307
Bait02673	1159906	Reg00214	308	S_0028	308
Bait02674	694001	Reg02817	65	4b_0006	65
Bait02675	694001	Reg02817	66	4b_0006	66
Bait02676	2509481	Reg01411	1234	N_0017	283
Bait02677	2509481	Reg01411	1235	N_0017	284
Bait02678	2509481	Reg01411	1236	N_0017	285
Bait02679	2509481	Reg01411	1237	N_0017	286
Bait02680	2509481	Reg01411	1238	N_0017	287
Bait02681	2509481	Reg01411	1239	N_0017	288
Bait02682	2509481	Reg01411	1240	N_0017	289
Bait02683	2509481	Reg01411	1241	N_0017	290
Bait02684	2509481	Reg01411	1242	N_0017	291
Bait02685	1892416	Reg01187	6114	1a_0019	240
Bait02686	694001	Reg02834	1464	N_0015	794
Bait02687	694001	Reg02834	1475	N_0015	805
Bait02688	694001	Reg02834	1486	N_0015	816
Bait02689	694001	Reg02834	1497	N_0015	827
Bait02690	694001	Reg02834	1508	N_0015	838
Bait02691	694015	Reg03446	14991	1a_0000	316
Bait02692	694015	Reg03446	14992	1a_0000	317
Bait02693	694015	Reg03446	14993	1a_0000	318
Bait02694	694015	Reg03446	14994	1a_0000	319
Bait02695	694015	Reg03446	14995	1a_0000	320
Bait02696	694006	Reg03154	5263	S_0015	3185
Bait02697	694006	Reg03154	5271	S_0015	3193
Bait02698	694006	Reg03154	5279	S_0015	3201
Bait02699	694006	Reg03154	5287	S_0015	3209
Bait02700	694006	Reg03154	5295	S_0015	3217
Bait02701	694005	Reg03020	8012	1a_0010	104
Bait02702	694005	Reg03020	8013	1a_0010	105
Bait02703	2509494	Reg01772	11838	1a_0013	1655
Bait02704	693997	Reg02737	12195	1a_0023	5046
Bait02705	1159903	Reg00125	3331	S_0027	3331
Bait02706	1159903	Reg00125	3333	S_0027	3333
Bait02707	1159903	Reg00125	3335	S_0027	3335
Bait02708	1159903	Reg00125	3337	S_0027	3337
Bait02709	1159903	Reg00125	3339	S_0027	3339
Bait02710	1159903	Reg00125	3341	S_0027	3341
Bait02711	694001	Reg02971	16496	1a_0032	10427
Bait02712	694001	Reg02971	16498	1a_0032	10429
Bait02713	694001	Reg02971	16500	1a_0032	10431
Bait02714	694001	Reg02971	16502	1a_0032	10433
Bait02715	694001	Reg02971	16504	1a_0032	10435
Bait02716	694001	Reg02971	16506	1a_0032	10437
Bait02717	694001	Reg02971	16508	1a_0032	10439
Bait02718	694001	Reg02971	16510	1a_0032	10441
Bait02719	694001	Reg02971	16512	1a_0032	10443
Bait02720	694001	Reg02971	16514	1a_0032	10445
Bait02721	694001	Reg02971	16516	1a_0032	10447
Bait02722	1920748	Reg01363	1147	N_0004	462
Bait02723	1920748	Reg01363	1148	N_0004	463
Bait02724	1920748	Reg01363	1149	N_0004	464
Bait02725	1920748	Reg01363	1150	N_0004	465
Bait02726	1920748	Reg01363	1151	N_0004	466
Bait02727	1920748	Reg01363	1152	N_0004	467
Bait02728	1920748	Reg01363	1153	N_0004	468
Bait02729	1920748	Reg01363	1154	N_0004	469
Bait02730	1920748	Reg01363	1155	N_0004	470
Bait02731	1920748	Reg01363	1156	N_0004	471
Bait02732	1920748	Reg01363	1157	N_0004	472
Bait02733	2509511	Reg02309	10430	1a_0018	376
Bait02734	2509511	Reg02309	10434	1a_0018	380
Bait02735	2509511	Reg02309	10438	1a_0018	384
Bait02736	2509511	Reg02309	10442	1a_0018	388
Bait02737	2509511	Reg02309	10446	1a_0018	392
Bait02738	694015	Reg03407	2027	N_0031	954
Bait02739	694015	Reg03407	2028	N_0031	955
Bait02740	1590370	Reg01063	10412	1a_0012	4223
Bait02741	1590370	Reg01063	10413	1a_0012	4224
Bait02742	1590370	Reg01063	10414	1a_0012	4225
Bait02743	1590370	Reg01063	10415	1a_0012	4226
Bait02744	1590370	Reg01063	10416	1a_0012	4227
Bait02745	694005	Reg03055	10882	1a_0010	13855
Bait02746	694005	Reg03055	10883	1a_0010	13856
Bait02747	1159905	Reg00188	71	S_0022	71
Bait02748	1159905	Reg00188	72	S_0022	72
Bait02749	1159905	Reg00188	73	S_0022	73
Bait02750	1159905	Reg00188	74	S_0022	74
Bait02751	1159905	Reg00188	75	S_0022	75
Bait02752	1159905	Reg00188	76	S_0022	76
Bait02753	1159905	Reg00188	77	S_0022	77
Bait02754	1503291	Reg00646	1179	M_0026	554
Bait02755	1503291	Reg00646	1180	M_0026	555
Bait02756	1503291	Reg00646	1181	M_0026	556
Bait02757	1503291	Reg00646	1182	M_0026	557
Bait02758	2509494	Reg01726	1446	N_0020	535
Bait02759	2509494	Reg01726	1447	N_0020	536
Bait02760	28295	Reg02579	2663	1a_0034	657
Bait02761	2509496	Reg02071	13867	1a_0024	10930
Bait02762	2509496	Reg02071	13868	1a_0024	10931
Bait02763	1384461	Reg00483	11233	1a_0033	4497
Bait02764	1384461	Reg00483	11234	1a_0033	4498
Bait02765	1384461	Reg00483	11235	1a_0033	4499
Bait02766	1384461	Reg00483	11236	1a_0033	4500
Bait02767	1541205	Reg00964	24663	1a_0017	9066
Bait02768	2509511	Reg02391	13911	1a_0018	3857
Bait02769	2509511	Reg02391	13912	1a_0018	3858
Bait02770	2509511	Reg02391	13913	1a_0018	3859
Bait02771	TXID30106887	Reg03602	9350	1a_0026	3383
Bait02772	693999	Reg02762	1652	N_0008	976
